" ""local_time"": ""America/Chicago"""," ""electricity"": ""kW""}"
4/11/2019 14:00,0.503
4/11/2019 15:00,0.442
4/11/2019 16:00,0.373
4/11/2019 17:00,0.317
4/11/2019 18:00,0.294
4/11/2019 19:00,0.369
4/11/2019 20:00,0.329
4/11/2019 21:00,0.298
4/11/2019 22:00,0.305
4/11/2019 23:00,0.309
4/12/2019 0:00,0.312
4/12/2019 1:00,0.294
4/12/2019 2:00,0.258
4/12/2019 3:00,0.179
4/12/2019 4:00,0.115
4/12/2019 5:00,0.086
4/12/2019 6:00,0.093
4/12/2019 7:00,0.073
4/12/2019 8:00,0.03
4/12/2019 9:00,0.049
4/12/2019 10:00,0.084
4/12/2019 11:00,0.094
4/12/2019 12:00,0.097
4/12/2019 13:00,0.093
4/12/2019 14:00,0.1
4/12/2019 15:00,0.108
4/12/2019 16:00,0.127
4/12/2019 17:00,0.103
4/12/2019 18:00,0.121
4/12/2019 19:00,0.185
4/12/2019 20:00,0.208
4/12/2019 21:00,0.205
4/12/2019 22:00,0.245
4/12/2019 23:00,0.255
4/13/2019 0:00,0.244
4/13/2019 1:00,0.22
4/13/2019 2:00,0.21
4/13/2019 3:00,0.242
4/13/2019 4:00,0.347
4/13/2019 5:00,0.395
4/13/2019 6:00,0.425
4/13/2019 7:00,0.337
4/13/2019 8:00,0.233
4/13/2019 9:00,0.231
4/13/2019 10:00,0.31
4/13/2019 11:00,0.432
4/13/2019 12:00,0.552
4/13/2019 13:00,0.663
4/13/2019 14:00,0.737
4/13/2019 15:00,0.777
4/13/2019 16:00,0.788
4/13/2019 17:00,0.754
4/13/2019 18:00,0.71
4/13/2019 19:00,0.773
4/13/2019 20:00,0.816
4/13/2019 21:00,0.851
4/13/2019 22:00,0.876
4/13/2019 23:00,0.892
4/14/2019 0:00,0.901
4/14/2019 1:00,0.924
4/14/2019 2:00,0.94
4/14/2019 3:00,0.951
4/14/2019 4:00,0.914
4/14/2019 5:00,0.861
4/14/2019 6:00,0.73
4/14/2019 7:00,0.531
4/14/2019 8:00,0.54
4/14/2019 9:00,0.619
4/14/2019 10:00,0.714
4/14/2019 11:00,0.739
4/14/2019 12:00,0.754
4/14/2019 13:00,0.781
4/14/2019 14:00,0.786
4/14/2019 15:00,0.788
4/14/2019 16:00,0.799
4/14/2019 17:00,0.825
4/14/2019 18:00,0.856
4/14/2019 19:00,0.866
4/14/2019 20:00,0.815
4/14/2019 21:00,0.707
4/14/2019 22:00,0.556
4/14/2019 23:00,0.386
4/15/2019 0:00,0.262
4/15/2019 1:00,0.225
4/15/2019 2:00,0.243
4/15/2019 3:00,0.255
4/15/2019 4:00,0.243
4/15/2019 5:00,0.232
4/15/2019 6:00,0.192
4/15/2019 7:00,0.078
4/15/2019 8:00,0.064
4/15/2019 9:00,0.083
4/15/2019 10:00,0.083
4/15/2019 11:00,0.067
4/15/2019 12:00,0.047
4/15/2019 13:00,0.035
4/15/2019 14:00,0.035
4/15/2019 15:00,0.037
4/15/2019 16:00,0.031
4/15/2019 17:00,0.021
4/15/2019 18:00,0.011
4/15/2019 19:00,0.002
4/15/2019 20:00,0.001
4/15/2019 21:00,0.001
4/15/2019 22:00,0.004
4/15/2019 23:00,0.009
4/16/2019 0:00,0.007
4/16/2019 1:00,0.019
4/16/2019 2:00,0.047
4/16/2019 3:00,0.085
4/16/2019 4:00,0.117
4/16/2019 5:00,0.119
4/16/2019 6:00,0.104
4/16/2019 7:00,0.053
4/16/2019 8:00,0.011
4/16/2019 9:00,0.084
4/16/2019 10:00,0.108
4/16/2019 11:00,0.075
4/16/2019 12:00,0.047
4/16/2019 13:00,0.049
4/16/2019 14:00,0.056
4/16/2019 15:00,0.053
4/16/2019 16:00,0.047
4/16/2019 17:00,0.038
4/16/2019 18:00,0.072
4/16/2019 19:00,0.162
4/16/2019 20:00,0.234
4/16/2019 21:00,0.293
4/16/2019 22:00,0.327
4/16/2019 23:00,0.342
4/17/2019 0:00,0.355
4/17/2019 1:00,0.365
4/17/2019 2:00,0.37
4/17/2019 3:00,0.35
4/17/2019 4:00,0.294
4/17/2019 5:00,0.23
4/17/2019 6:00,0.192
4/17/2019 7:00,0.14
4/17/2019 8:00,0.037
4/17/2019 9:00,0.032
4/17/2019 10:00,0.025
4/17/2019 11:00,0.023
4/17/2019 12:00,0.035
4/17/2019 13:00,0.065
4/17/2019 14:00,0.096
4/17/2019 15:00,0.112
4/17/2019 16:00,0.123
4/17/2019 17:00,0.142
4/17/2019 18:00,0.186
4/17/2019 19:00,0.278
4/17/2019 20:00,0.359
4/17/2019 21:00,0.396
4/17/2019 22:00,0.388
4/17/2019 23:00,0.407
4/18/2019 0:00,0.441
4/18/2019 1:00,0.477
4/18/2019 2:00,0.484
4/18/2019 3:00,0.449
4/18/2019 4:00,0.475
4/18/2019 5:00,0.444
4/18/2019 6:00,0.446
4/18/2019 7:00,0.372
4/18/2019 8:00,0.252
4/18/2019 9:00,0.459
4/18/2019 10:00,0.585
4/18/2019 11:00,0.635
4/18/2019 12:00,0.659
4/18/2019 13:00,0.661
4/18/2019 14:00,0.665
4/18/2019 15:00,0.713
4/18/2019 16:00,0.799
4/18/2019 17:00,0.863
4/18/2019 18:00,0.885
4/18/2019 19:00,0.906
4/18/2019 20:00,0.913
4/18/2019 21:00,0.932
4/18/2019 22:00,0.949
4/18/2019 23:00,0.947
4/19/2019 0:00,0.907
4/19/2019 1:00,0.669
4/19/2019 2:00,0.777
4/19/2019 3:00,0.818
4/19/2019 4:00,0.672
4/19/2019 5:00,0.615
4/19/2019 6:00,0.65
4/19/2019 7:00,0.71
4/19/2019 8:00,0.804
4/19/2019 9:00,0.847
4/19/2019 10:00,0.851
4/19/2019 11:00,0.849
4/19/2019 12:00,0.858
4/19/2019 13:00,0.847
4/19/2019 14:00,0.828
4/19/2019 15:00,0.803
4/19/2019 16:00,0.752
4/19/2019 17:00,0.682
4/19/2019 18:00,0.598
4/19/2019 19:00,0.544
4/19/2019 20:00,0.47
4/19/2019 21:00,0.429
4/19/2019 22:00,0.386
4/19/2019 23:00,0.388
4/20/2019 0:00,0.323
4/20/2019 1:00,0.305
4/20/2019 2:00,0.319
4/20/2019 3:00,0.343
4/20/2019 4:00,0.446
4/20/2019 5:00,0.395
4/20/2019 6:00,0.413
4/20/2019 7:00,0.416
4/20/2019 8:00,0.498
4/20/2019 9:00,0.583
4/20/2019 10:00,0.698
4/20/2019 11:00,0.686
4/20/2019 12:00,0.683
4/20/2019 13:00,0.7
4/20/2019 14:00,0.697
4/20/2019 15:00,0.668
4/20/2019 16:00,0.623
4/20/2019 17:00,0.555
4/20/2019 18:00,0.537
4/20/2019 19:00,0.602
4/20/2019 20:00,0.578
4/20/2019 21:00,0.491
4/20/2019 22:00,0.392
4/20/2019 23:00,0.29
4/21/2019 0:00,0.189
4/21/2019 1:00,0.112
4/21/2019 2:00,0.057
4/21/2019 3:00,0.023
4/21/2019 4:00,0.008
4/21/2019 5:00,0.003
4/21/2019 6:00,0.001
4/21/2019 7:00,0
4/21/2019 8:00,0
4/21/2019 9:00,0
4/21/2019 10:00,0
4/21/2019 11:00,0
4/21/2019 12:00,0
4/21/2019 13:00,0.003
4/21/2019 14:00,0.013
4/21/2019 15:00,0.026
4/21/2019 16:00,0.038
4/21/2019 17:00,0.054
4/21/2019 18:00,0.093
4/21/2019 19:00,0.196
4/21/2019 20:00,0.272
4/21/2019 21:00,0.29
4/21/2019 22:00,0.259
4/21/2019 23:00,0.204
4/22/2019 0:00,0.151
4/22/2019 1:00,0.099
4/22/2019 2:00,0.053
4/22/2019 3:00,0.014
4/22/2019 4:00,0
4/22/2019 5:00,0
4/22/2019 6:00,0
4/22/2019 7:00,0.001
4/22/2019 8:00,0
4/22/2019 9:00,0.001
4/22/2019 10:00,0.011
4/22/2019 11:00,0.027
4/22/2019 12:00,0.029
4/22/2019 13:00,0.03
4/22/2019 14:00,0.036
4/22/2019 15:00,0.05
4/22/2019 16:00,0.061
4/22/2019 17:00,0.062
4/22/2019 18:00,0.079
4/22/2019 19:00,0.151
4/22/2019 20:00,0.191
4/22/2019 21:00,0.182
4/22/2019 22:00,0.167
4/22/2019 23:00,0.139
4/23/2019 0:00,0.064
4/23/2019 1:00,0.016
4/23/2019 2:00,0.007
4/23/2019 3:00,0.001
4/23/2019 4:00,0
4/23/2019 5:00,0
4/23/2019 6:00,0.002
4/23/2019 7:00,0.003
4/23/2019 8:00,0
4/23/2019 9:00,0
4/23/2019 10:00,0.008
4/23/2019 11:00,0.037
4/23/2019 12:00,0.058
4/23/2019 13:00,0.061
4/23/2019 14:00,0.06
4/23/2019 15:00,0.05
4/23/2019 16:00,0.031
4/23/2019 17:00,0.018
4/23/2019 18:00,0.02
4/23/2019 19:00,0.037
4/23/2019 20:00,0.062
4/23/2019 21:00,0.11
4/23/2019 22:00,0.182
4/23/2019 23:00,0.201
4/24/2019 0:00,0.135
4/24/2019 1:00,0.058
4/24/2019 2:00,0.02
4/24/2019 3:00,0.005
4/24/2019 4:00,0
4/24/2019 5:00,0
4/24/2019 6:00,0
4/24/2019 7:00,0
4/24/2019 8:00,0
4/24/2019 9:00,0.001
4/24/2019 10:00,0.005
4/24/2019 11:00,0.054
4/24/2019 12:00,0.147
4/24/2019 13:00,0.219
4/24/2019 14:00,0.249
4/24/2019 15:00,0.234
4/24/2019 16:00,0.203
4/24/2019 17:00,0.16
4/24/2019 18:00,0.155
4/24/2019 19:00,0.236
4/24/2019 20:00,0.281
4/24/2019 21:00,0.259
4/24/2019 22:00,0.243
4/24/2019 23:00,0.252
4/25/2019 0:00,0.263
4/25/2019 1:00,0.282
4/25/2019 2:00,0.283
4/25/2019 3:00,0.289
4/25/2019 4:00,0.327
4/25/2019 5:00,0.389
4/25/2019 6:00,0.37
4/25/2019 7:00,0.357
4/25/2019 8:00,0.311
4/25/2019 9:00,0.257
4/25/2019 10:00,0.369
4/25/2019 11:00,0.46
4/25/2019 12:00,0.513
4/25/2019 13:00,0.455
4/25/2019 14:00,0.367
4/25/2019 15:00,0.322
4/25/2019 16:00,0.369
4/25/2019 17:00,0.437
4/25/2019 18:00,0.382
4/25/2019 19:00,0.413
4/25/2019 20:00,0.407
4/25/2019 21:00,0.404
4/25/2019 22:00,0.359
4/25/2019 23:00,0.344
4/26/2019 0:00,0.334
4/26/2019 1:00,0.341
4/26/2019 2:00,0.337
4/26/2019 3:00,0.375
4/26/2019 4:00,0.358
4/26/2019 5:00,0.332
4/26/2019 6:00,0.283
4/26/2019 7:00,0.144
4/26/2019 8:00,0.277
4/26/2019 9:00,0.492
4/26/2019 10:00,0.487
4/26/2019 11:00,0.456
4/26/2019 12:00,0.501
4/26/2019 13:00,0.506
4/26/2019 14:00,0.473
4/26/2019 15:00,0.451
4/26/2019 16:00,0.447
4/26/2019 17:00,0.422
4/26/2019 18:00,0.437
4/26/2019 19:00,0.498
4/26/2019 20:00,0.499
4/26/2019 21:00,0.468
4/26/2019 22:00,0.419
4/26/2019 23:00,0.354
4/27/2019 0:00,0.29
4/27/2019 1:00,0.235
4/27/2019 2:00,0.193
4/27/2019 3:00,0.164
4/27/2019 4:00,0.159
4/27/2019 5:00,0.168
4/27/2019 6:00,0.171
4/27/2019 7:00,0.061
4/27/2019 8:00,0.004
4/27/2019 9:00,0.008
4/27/2019 10:00,0.068
4/27/2019 11:00,0.104
4/27/2019 12:00,0.118
4/27/2019 13:00,0.122
4/27/2019 14:00,0.131
4/27/2019 15:00,0.136
4/27/2019 16:00,0.138
4/27/2019 17:00,0.146
4/27/2019 18:00,0.201
4/27/2019 19:00,0.332
4/27/2019 20:00,0.38
4/27/2019 21:00,0.383
4/27/2019 22:00,0.367
4/27/2019 23:00,0.322
4/28/2019 0:00,0.285
4/28/2019 1:00,0.264
4/28/2019 2:00,0.231
4/28/2019 3:00,0.176
4/28/2019 4:00,0.101
4/28/2019 5:00,0.051
4/28/2019 6:00,0.034
4/28/2019 7:00,0.007
4/28/2019 8:00,0.003
4/28/2019 9:00,0.005
4/28/2019 10:00,0
4/28/2019 11:00,0
4/28/2019 12:00,0
4/28/2019 13:00,0
4/28/2019 14:00,0.005
4/28/2019 15:00,0.022
4/28/2019 16:00,0.048
4/28/2019 17:00,0.078
4/28/2019 18:00,0.122
4/28/2019 19:00,0.242
4/28/2019 20:00,0.26
4/28/2019 21:00,0.213
4/28/2019 22:00,0.169
4/28/2019 23:00,0.119
7/1/2019 0:00,0.101
7/1/2019 1:00,0.072
7/1/2019 2:00,0.048
7/1/2019 3:00,0.027
7/1/2019 4:00,0.022
7/1/2019 5:00,0.025
7/1/2019 6:00,0.026
7/1/2019 7:00,0.004
7/1/2019 8:00,0.009
7/1/2019 9:00,0.012
7/1/2019 10:00,0.003
7/1/2019 11:00,0
7/1/2019 12:00,0
7/1/2019 13:00,0.001
7/1/2019 14:00,0.01
7/1/2019 15:00,0.039
7/1/2019 16:00,0.097
7/1/2019 17:00,0.183
7/1/2019 18:00,0.251
7/1/2019 19:00,0.336
7/1/2019 20:00,0.355
7/1/2019 21:00,0.321
7/1/2019 22:00,0.311
7/1/2019 23:00,0.291
7/2/2019 0:00,0.276
7/2/2019 1:00,0.252
7/2/2019 2:00,0.218
7/2/2019 3:00,0.179
7/2/2019 4:00,0.16
7/2/2019 5:00,0.146
7/2/2019 6:00,0.087
7/2/2019 7:00,0.032
7/2/2019 8:00,0.063
7/2/2019 9:00,0.049
7/2/2019 10:00,0.014
7/2/2019 11:00,0.001
7/2/2019 12:00,0.001
7/2/2019 13:00,0.008
7/2/2019 14:00,0.036
7/2/2019 15:00,0.077
7/2/2019 16:00,0.115
7/2/2019 17:00,0.148
7/2/2019 18:00,0.173
7/2/2019 19:00,0.234
7/2/2019 20:00,0.288
7/2/2019 21:00,0.234
7/2/2019 22:00,0.207
7/2/2019 23:00,0.201
7/3/2019 0:00,0.187
7/3/2019 1:00,0.161
7/3/2019 2:00,0.141
7/3/2019 3:00,0.135
7/3/2019 4:00,0.114
7/3/2019 5:00,0.087
7/3/2019 6:00,0.045
7/3/2019 7:00,0.006
7/3/2019 8:00,0.004
7/3/2019 9:00,0.001
7/3/2019 10:00,0.004
7/3/2019 11:00,0.019
7/3/2019 12:00,0.034
7/3/2019 13:00,0.039
7/3/2019 14:00,0.037
7/3/2019 15:00,0.031
7/3/2019 16:00,0.027
7/3/2019 17:00,0.031
7/3/2019 18:00,0.041
7/3/2019 19:00,0.079
7/3/2019 20:00,0.176
7/3/2019 21:00,0.245
7/3/2019 22:00,0.255
7/3/2019 23:00,0.223
7/4/2019 0:00,0.2
7/4/2019 1:00,0.174
7/4/2019 2:00,0.155
7/4/2019 3:00,0.137
7/4/2019 4:00,0.13
7/4/2019 5:00,0.127
7/4/2019 6:00,0.078
7/4/2019 7:00,0.025
7/4/2019 8:00,0.087
7/4/2019 9:00,0.064
7/4/2019 10:00,0.033
7/4/2019 11:00,0.014
7/4/2019 12:00,0.007
7/4/2019 13:00,0.005
7/4/2019 14:00,0.009
7/4/2019 15:00,0.02
7/4/2019 16:00,0.039
7/4/2019 17:00,0.058
7/4/2019 18:00,0.072
7/4/2019 19:00,0.078
7/4/2019 20:00,0.109
7/4/2019 21:00,0.113
7/4/2019 22:00,0.105
7/4/2019 23:00,0.095
7/5/2019 0:00,0.094
7/5/2019 1:00,0.099
7/5/2019 2:00,0.112
7/5/2019 3:00,0.119
7/5/2019 4:00,0.141
7/5/2019 5:00,0.162
7/5/2019 6:00,0.12
7/5/2019 7:00,0.043
7/5/2019 8:00,0.119
7/5/2019 9:00,0.156
7/5/2019 10:00,0.118
7/5/2019 11:00,0.064
7/5/2019 12:00,0.023
7/5/2019 13:00,0.005
7/5/2019 14:00,0
7/5/2019 15:00,0
7/5/2019 16:00,0.004
7/5/2019 17:00,0.011
7/5/2019 18:00,0.018
7/5/2019 19:00,0.018
7/5/2019 20:00,0.017
7/5/2019 21:00,0.013
7/5/2019 22:00,0.009
7/5/2019 23:00,0.008
7/6/2019 0:00,0.008
7/6/2019 1:00,0.011
7/6/2019 2:00,0.017
7/6/2019 3:00,0.021
7/6/2019 4:00,0.024
7/6/2019 5:00,0.034
7/6/2019 6:00,0.059
7/6/2019 7:00,0.024
7/6/2019 8:00,0.035
7/6/2019 9:00,0.054
7/6/2019 10:00,0.045
7/6/2019 11:00,0.023
7/6/2019 12:00,0.004
7/6/2019 13:00,0
7/6/2019 14:00,0
7/6/2019 15:00,0.014
7/6/2019 16:00,0.064
7/6/2019 17:00,0.152
7/6/2019 18:00,0.257
7/6/2019 19:00,0.359
7/6/2019 20:00,0.339
7/6/2019 21:00,0.27
7/6/2019 22:00,0.221
7/6/2019 23:00,0.198
7/7/2019 0:00,0.191
7/7/2019 1:00,0.183
7/7/2019 2:00,0.175
7/7/2019 3:00,0.17
7/7/2019 4:00,0.158
7/7/2019 5:00,0.157
7/7/2019 6:00,0.109
7/7/2019 7:00,0.041
7/7/2019 8:00,0.095
7/7/2019 9:00,0.188
7/7/2019 10:00,0.219
7/7/2019 11:00,0.19
7/7/2019 12:00,0.176
7/7/2019 13:00,0.185
7/7/2019 14:00,0.204
7/7/2019 15:00,0.243
7/7/2019 16:00,0.285
7/7/2019 17:00,0.311
7/7/2019 18:00,0.259
7/7/2019 19:00,0.251
7/7/2019 20:00,0.295
7/7/2019 21:00,0.284
7/7/2019 22:00,0.237
7/7/2019 23:00,0.199
7/8/2019 0:00,0.171
7/8/2019 1:00,0.142
7/8/2019 2:00,0.115
7/8/2019 3:00,0.095
7/8/2019 4:00,0.08
7/8/2019 5:00,0.073
7/8/2019 6:00,0.052
7/8/2019 7:00,0.028
7/8/2019 8:00,0.154
7/8/2019 9:00,0.204
7/8/2019 10:00,0.18
7/8/2019 11:00,0.135
7/8/2019 12:00,0.116
7/8/2019 13:00,0.112
7/8/2019 14:00,0.119
7/8/2019 15:00,0.132
7/8/2019 16:00,0.145
7/8/2019 17:00,0.149
7/8/2019 18:00,0.131
7/8/2019 19:00,0.106
7/8/2019 20:00,0.112
7/8/2019 21:00,0.093
7/8/2019 22:00,0.076
7/8/2019 23:00,0.079
7/9/2019 0:00,0.112
7/9/2019 1:00,0.144
7/9/2019 2:00,0.132
7/9/2019 3:00,0.114
7/9/2019 4:00,0.129
7/9/2019 5:00,0.158
7/9/2019 6:00,0.12
7/9/2019 7:00,0.037
7/9/2019 8:00,0.03
7/9/2019 9:00,0.054
7/9/2019 10:00,0.049
7/9/2019 11:00,0.029
7/9/2019 12:00,0.021
7/9/2019 13:00,0.025
7/9/2019 14:00,0.035
7/9/2019 15:00,0.05
7/9/2019 16:00,0.07
7/9/2019 17:00,0.053
7/9/2019 18:00,0.011
7/9/2019 19:00,0.002
7/9/2019 20:00,0.005
7/9/2019 21:00,0.005
7/9/2019 22:00,0.004
7/9/2019 23:00,0.005
7/10/2019 0:00,0.01
7/10/2019 1:00,0.022
7/10/2019 2:00,0.04
7/10/2019 3:00,0.062
7/10/2019 4:00,0.08
7/10/2019 5:00,0.101
7/10/2019 6:00,0.095
7/10/2019 7:00,0.063
7/10/2019 8:00,0.113
7/10/2019 9:00,0.178
7/10/2019 10:00,0.218
7/10/2019 11:00,0.222
7/10/2019 12:00,0.204
7/10/2019 13:00,0.199
7/10/2019 14:00,0.183
7/10/2019 15:00,0.157
7/10/2019 16:00,0.113
7/10/2019 17:00,0.064
7/10/2019 18:00,0.031
7/10/2019 19:00,0.013
7/10/2019 20:00,0.006
7/10/2019 21:00,0.005
7/10/2019 22:00,0.018
7/10/2019 23:00,0.052
7/11/2019 0:00,0.069
7/11/2019 1:00,0.086
7/11/2019 2:00,0.132
7/11/2019 3:00,0.182
7/11/2019 4:00,0.198
7/11/2019 5:00,0.207
7/11/2019 6:00,0.185
7/11/2019 7:00,0.208
7/11/2019 8:00,0.326
7/11/2019 9:00,0.398
7/11/2019 10:00,0.464
7/11/2019 11:00,0.55
7/11/2019 12:00,0.596
7/11/2019 13:00,0.606
7/11/2019 14:00,0.613
7/11/2019 15:00,0.642
7/11/2019 16:00,0.649
7/11/2019 17:00,0.65
7/11/2019 18:00,0.628
7/11/2019 19:00,0.541
7/11/2019 20:00,0.483
7/11/2019 21:00,0.489
7/11/2019 22:00,0.513
7/11/2019 23:00,0.528
7/12/2019 0:00,0.566
7/12/2019 1:00,0.586
7/12/2019 2:00,0.629
7/12/2019 3:00,0.703
7/12/2019 4:00,0.701
7/12/2019 5:00,0.656
7/12/2019 6:00,0.61
7/12/2019 7:00,0.617
7/12/2019 8:00,0.748
7/12/2019 9:00,0.836
7/12/2019 10:00,0.844
7/12/2019 11:00,0.832
7/12/2019 12:00,0.814
7/12/2019 13:00,0.802
7/12/2019 14:00,0.812
7/12/2019 15:00,0.827
7/12/2019 16:00,0.845
7/12/2019 17:00,0.844
7/12/2019 18:00,0.806
7/12/2019 19:00,0.777
7/12/2019 20:00,0.759
7/12/2019 21:00,0.75
7/12/2019 22:00,0.765
7/12/2019 23:00,0.8
7/13/2019 0:00,0.824
7/13/2019 1:00,0.856
7/13/2019 2:00,0.876
7/13/2019 3:00,0.883
7/13/2019 4:00,0.869
7/13/2019 5:00,0.846
7/13/2019 6:00,0.817
7/13/2019 7:00,0.768
7/13/2019 8:00,0.741
7/13/2019 9:00,0.749
7/13/2019 10:00,0.737
7/13/2019 11:00,0.697
7/13/2019 12:00,0.632
7/13/2019 13:00,0.589
7/13/2019 14:00,0.547
7/13/2019 15:00,0.488
7/13/2019 16:00,0.425
7/13/2019 17:00,0.362
7/13/2019 18:00,0.337
7/13/2019 19:00,0.362
7/13/2019 20:00,0.366
7/13/2019 21:00,0.353
7/13/2019 22:00,0.373
7/13/2019 23:00,0.404
7/14/2019 0:00,0.428
7/14/2019 1:00,0.442
7/14/2019 2:00,0.447
7/14/2019 3:00,0.455
7/14/2019 4:00,0.458
7/14/2019 5:00,0.468
7/14/2019 6:00,0.538
7/14/2019 7:00,0.55
7/14/2019 8:00,0.543
7/14/2019 9:00,0.523
7/14/2019 10:00,0.459
7/14/2019 11:00,0.398
7/14/2019 12:00,0.332
7/14/2019 13:00,0.281
7/14/2019 14:00,0.245
7/14/2019 15:00,0.222
7/14/2019 16:00,0.202
7/14/2019 17:00,0.186
7/14/2019 18:00,0.169
7/14/2019 19:00,0.22
7/14/2019 20:00,0.249
7/14/2019 21:00,0.245
7/14/2019 22:00,0.272
7/14/2019 23:00,0.314
7/15/2019 0:00,0.343
7/15/2019 1:00,0.358
7/15/2019 2:00,0.368
7/15/2019 3:00,0.366
7/15/2019 4:00,0.364
7/15/2019 5:00,0.349
7/15/2019 6:00,0.334
7/15/2019 7:00,0.278
7/15/2019 8:00,0.181
7/15/2019 9:00,0.145
7/15/2019 10:00,0.234
7/15/2019 11:00,0.222
7/15/2019 12:00,0.215
7/15/2019 13:00,0.198
7/15/2019 14:00,0.186
7/15/2019 15:00,0.164
7/15/2019 16:00,0.153
7/15/2019 17:00,0.146
7/15/2019 18:00,0.163
7/15/2019 19:00,0.213
7/15/2019 20:00,0.252
7/15/2019 21:00,0.244
7/15/2019 22:00,0.237
7/15/2019 23:00,0.232
7/16/2019 0:00,0.221
7/16/2019 1:00,0.216
7/16/2019 2:00,0.21
7/16/2019 3:00,0.202
7/16/2019 4:00,0.181
7/16/2019 5:00,0.152
7/16/2019 6:00,0.113
7/16/2019 7:00,0.058
7/16/2019 8:00,0.048
7/16/2019 9:00,0.041
7/16/2019 10:00,0.048
7/16/2019 11:00,0.06
7/16/2019 12:00,0.086
7/16/2019 13:00,0.121
7/16/2019 14:00,0.141
7/16/2019 15:00,0.136
7/16/2019 16:00,0.116
7/16/2019 17:00,0.091
7/16/2019 18:00,0.078
7/16/2019 19:00,0.122
7/16/2019 20:00,0.194
7/16/2019 21:00,0.195
7/16/2019 22:00,0.185
7/16/2019 23:00,0.192
7/17/2019 0:00,0.191
7/17/2019 1:00,0.171
7/17/2019 2:00,0.139
7/17/2019 3:00,0.104
7/17/2019 4:00,0.068
7/17/2019 5:00,0.035
7/17/2019 6:00,0.013
7/17/2019 7:00,0.003
7/17/2019 8:00,0.001
7/17/2019 9:00,0
7/17/2019 10:00,0
7/17/2019 11:00,0
7/17/2019 12:00,0.002
7/17/2019 13:00,0.015
7/17/2019 14:00,0.045
7/17/2019 15:00,0.078
7/17/2019 16:00,0.107
7/17/2019 17:00,0.127
7/17/2019 18:00,0.144
7/17/2019 19:00,0.22
7/17/2019 20:00,0.255
7/17/2019 21:00,0.225
7/17/2019 22:00,0.205
7/17/2019 23:00,0.187
7/18/2019 0:00,0.175
7/18/2019 1:00,0.164
7/18/2019 2:00,0.151
7/18/2019 3:00,0.13
7/18/2019 4:00,0.104
7/18/2019 5:00,0.079
7/18/2019 6:00,0.051
7/18/2019 7:00,0.01
7/18/2019 8:00,0.019
7/18/2019 9:00,0.005
7/18/2019 10:00,0.001
7/18/2019 11:00,0.002
7/18/2019 12:00,0.012
7/18/2019 13:00,0.037
7/18/2019 14:00,0.066
7/18/2019 15:00,0.09
7/18/2019 16:00,0.119
7/18/2019 17:00,0.137
7/18/2019 18:00,0.138
7/18/2019 19:00,0.183
7/18/2019 20:00,0.211
7/18/2019 21:00,0.18
7/18/2019 22:00,0.167
7/18/2019 23:00,0.156
7/19/2019 0:00,0.146
7/19/2019 1:00,0.138
7/19/2019 2:00,0.133
7/19/2019 3:00,0.127
7/19/2019 4:00,0.106
7/19/2019 5:00,0.08
7/19/2019 6:00,0.053
7/19/2019 7:00,0.007
7/19/2019 8:00,0.004
7/19/2019 9:00,0.001
7/19/2019 10:00,0
7/19/2019 11:00,0
7/19/2019 12:00,0
7/19/2019 13:00,0.003
7/19/2019 14:00,0.011
7/19/2019 15:00,0.028
7/19/2019 16:00,0.039
7/19/2019 17:00,0.045
7/19/2019 18:00,0.051
7/19/2019 19:00,0.085
7/19/2019 20:00,0.114
7/19/2019 21:00,0.095
7/19/2019 22:00,0.07
7/19/2019 23:00,0.058
7/20/2019 0:00,0.051
7/20/2019 1:00,0.047
7/20/2019 2:00,0.041
7/20/2019 3:00,0.034
7/20/2019 4:00,0.029
7/20/2019 5:00,0.024
7/20/2019 6:00,0.019
7/20/2019 7:00,0.005
7/20/2019 8:00,0
7/20/2019 9:00,0
7/20/2019 10:00,0
7/20/2019 11:00,0
7/20/2019 12:00,0.004
7/20/2019 13:00,0.014
7/20/2019 14:00,0.026
7/20/2019 15:00,0.034
7/20/2019 16:00,0.033
7/20/2019 17:00,0.025
7/20/2019 18:00,0.011
7/20/2019 19:00,0.004
7/20/2019 20:00,0.003
7/20/2019 21:00,0.002
7/20/2019 22:00,0.002
7/20/2019 23:00,0.004
7/21/2019 0:00,0.016
7/21/2019 1:00,0.043
7/21/2019 2:00,0.072
7/21/2019 3:00,0.084
7/21/2019 4:00,0.064
7/21/2019 5:00,0.028
7/21/2019 6:00,0.006
7/21/2019 7:00,0.003
7/21/2019 8:00,0.003
7/21/2019 9:00,0.002
7/21/2019 10:00,0.001
7/21/2019 11:00,0.002
7/21/2019 12:00,0.009
7/21/2019 13:00,0.025
7/21/2019 14:00,0.046
7/21/2019 15:00,0.066
7/21/2019 16:00,0.068
7/21/2019 17:00,0.058
7/21/2019 18:00,0.044
7/21/2019 19:00,0.04
7/21/2019 20:00,0.037
7/21/2019 21:00,0.035
7/21/2019 22:00,0.049
7/21/2019 23:00,0.078
7/22/2019 0:00,0.099
7/22/2019 1:00,0.102
7/22/2019 2:00,0.093
7/22/2019 3:00,0.077
7/22/2019 4:00,0.055
7/22/2019 5:00,0.038
7/22/2019 6:00,0.024
7/22/2019 7:00,0.026
7/22/2019 8:00,0.027
7/22/2019 9:00,0.018
7/22/2019 10:00,0.017
7/22/2019 11:00,0.028
7/22/2019 12:00,0.057
7/22/2019 13:00,0.101
